epic,feature,story_id,story,scenario,code_unit,path,test,evidence,status,finding_ids,maturity,gap
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /rides/{ride_id}/complaint,backend/routes/admin/support.py:582,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-006,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,PUT /complaints/{complaint_id}/resolve,backend/routes/admin/support.py:615,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-006,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /complaints,backend/routes/admin/support.py:643,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-006,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,DELETE /complaints/{complaint_id},backend/routes/admin/support.py:662,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-006,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /config,backend/routes/admin/support_tickets.py:206,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,PUT /config,backend/routes/admin/support_tickets.py:212,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /sync,backend/routes/admin/support_tickets.py:244,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /config/test,backend/routes/admin/support_tickets.py:260,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /dashboard,backend/routes/admin/support_tickets.py:352,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /trends,backend/routes/admin/support_tickets.py:406,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /agents,backend/routes/admin/support_tickets.py:449,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /departments,backend/routes/admin/support_tickets.py:457,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /tickets,backend/routes/admin/support_tickets.py:478,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /tickets,backend/routes/admin/support_tickets.py:502,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /search,backend/routes/admin/support_tickets.py:545,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /tickets/{ticket_id},backend/routes/admin/support_tickets.py:586,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /tickets/{ticket_id}/threads,backend/routes/admin/support_tickets.py:594,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /tickets/{ticket_id}/threads/{thread_id},backend/routes/admin/support_tickets.py:602,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /tickets/{ticket_id}/reply,backend/routes/admin/support_tickets.py:618,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /tickets/{ticket_id}/comment,backend/routes/admin/support_tickets.py:658,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,PATCH /tickets/{ticket_id},backend/routes/admin/support_tickets.py:682,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /tickets/{ticket_id}/tags,backend/routes/admin/support_tickets.py:704,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /service-areas,backend/routes/admin/support_tickets.py:734,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,GET /tickets/{ticket_id}/service-area,backend/routes/admin/support_tickets.py:746,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,PUT /tickets/{ticket_id}/service-area,backend/routes/admin/support_tickets.py:768,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /tickets/{ticket_id}/ai-suggest-reply,backend/routes/admin/support_tickets.py:845,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-004,-,-
Legacy Import & Data Migration,Booking/wallet/address import,S-legacy-05,"As ops, legacy bookings/wallets/addresses are imported",happy,POST /tax-ids/import/validate,backend/routes/admin/tax_id_import.py:407,backend/tests/test_admin_tax_id_import.py,INFERRED,mapped,-,-,-
Legacy Import & Data Migration,Booking/wallet/address import,S-legacy-05,"As ops, legacy bookings/wallets/addresses are imported",happy,POST /tax-ids/import/commit,backend/routes/admin/tax_id_import.py:423,backend/tests/test_admin_tax_id_import.py,INFERRED,mapped,-,-,-
Legacy Import & Data Migration,Booking/wallet/address import,S-legacy-05,"As ops, legacy bookings/wallets/addresses are imported",happy,POST /tax-ids/import/prepare-validate,backend/routes/admin/tax_id_import.py:445,backend/tests/test_admin_tax_id_import.py,INFERRED,mapped,-,-,-
Legacy Import & Data Migration,Booking/wallet/address import,S-legacy-05,"As ops, legacy bookings/wallets/addresses are imported",happy,POST /tax-ids/import/prepare-commit,backend/routes/admin/tax_id_import.py:489,backend/tests/test_admin_tax_id_import.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Rider management,S-admin-02,"As an admin, I manage rider accounts",happy,GET /users,backend/routes/admin/users.py:68,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Admin Dashboard & Operations,Rider management,S-admin-02,"As an admin, I manage rider accounts",happy,POST /users/search,backend/routes/admin/users.py:152,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Admin Dashboard & Operations,Rider management,S-admin-02,"As an admin, I manage rider accounts",happy,GET /users/{user_id},backend/routes/admin/users.py:229,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Admin Dashboard & Operations,Rider management,S-admin-02,"As an admin, I manage rider accounts",happy,PUT /users/{user_id}/status,backend/routes/admin/users.py:267,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Admin Dashboard & Operations,Rider management,S-admin-02,"As an admin, I manage rider accounts",happy,PATCH /users/{user_id}/role,backend/routes/admin/users.py:395,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Admin Dashboard & Operations,Rider management,S-admin-02,"As an admin, I manage rider accounts",happy,GET /export/users,backend/routes/admin/users.py:475,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Admin Dashboard & Operations,Rider management,S-admin-02,"As an admin, I manage rider accounts",happy,GET /dsars,backend/routes/admin/users.py:528,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Admin Dashboard & Operations,Rider management,S-admin-02,"As an admin, I manage rider accounts",happy,PATCH /dsars/{request_id}/status,backend/routes/admin/users.py:562,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,GET /vehicle-types,backend/routes/admin/vehicle_fleet.py:168,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,POST /vehicle-types,backend/routes/admin/vehicle_fleet.py:175,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,PUT /vehicle-types/{type_id},backend/routes/admin/vehicle_fleet.py:199,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,POST /vehicle-types/{type_id}/upload-illustration,backend/routes/admin/vehicle_fleet.py:239,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,POST /vehicle-types/{type_id}/upload-marker,backend/routes/admin/vehicle_fleet.py:312,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,DELETE /vehicle-types/{type_id},backend/routes/admin/vehicle_fleet.py:380,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,GET /fare-configs,backend/routes/admin/vehicle_fleet.py:450,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,POST /fare-configs,backend/routes/admin/vehicle_fleet.py:457,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,PUT /fare-configs/{config_id},backend/routes/admin/vehicle_fleet.py:482,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,DELETE /fare-configs/{config_id},backend/routes/admin/vehicle_fleet.py:513,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,POST /rides/{ride_id}/lost-and-found,backend/routes/admin/vehicle_fleet.py:526,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,PUT /lost-and-found/{item_id}/resolve,backend/routes/admin/vehicle_fleet.py:591,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,GET /lost-and-found,backend/routes/admin/vehicle_fleet.py:612,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,PUT /lost-and-found/{item_id},backend/routes/admin/vehicle_fleet.py:653,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Bulk operations / fleet,S-admin-08,"As an admin, I manage the vehicle fleet in bulk",happy,DELETE /lost-and-found/{item_id},backend/routes/admin/vehicle_fleet.py:682,backend/tests/test_admin_vehicle_fleet_coverage.py,INFERRED,mapped,-,-,-
Maps & Routing,Unmapped endpoint,ORPHAN,-,happy,GET ,backend/routes/admin/venues.py:46,backend/tests/test_admin_venues_crud.py,INFERRED,orphan,-,-,-
Maps & Routing,Unmapped endpoint,ORPHAN,-,happy,POST ,backend/routes/admin/venues.py:77,backend/tests/test_admin_venues_crud.py,INFERRED,orphan,-,-,-
Maps & Routing,Unmapped endpoint,ORPHAN,-,happy,PUT /{venue_id},backend/routes/admin/venues.py:88,backend/tests/test_admin_venues_crud.py,INFERRED,orphan,-,-,-
Maps & Routing,Unmapped endpoint,ORPHAN,-,happy,DELETE /{venue_id},backend/routes/admin/venues.py:102,backend/tests/test_admin_venues_crud.py,INFERRED,orphan,-,-,-
Ride Completion & Payments,Wallet settlement,S-pay-02,"As a rider, I can pay with wallet balance; insufficient balance is rejected cleanly",happy,GET /{user_id},backend/routes/admin/wallet.py:78,backend/tests/test_corporate_wallet_freeze.py,INFERRED,mapped,-,-,-
Ride Completion & Payments,Wallet settlement,S-pay-02,"As a rider, I can pay with wallet balance; insufficient balance is rejected cleanly",happy,POST /credit,backend/routes/admin/wallet.py:128,backend/tests/test_corporate_wallet_freeze.py,INFERRED,mapped,-,-,-
Ride Completion & Payments,Wallet settlement,S-pay-02,"As a rider, I can pay with wallet balance; insufficient balance is rejected cleanly",happy,POST /debit,backend/routes/admin/wallet.py:231,backend/tests/test_corporate_wallet_freeze.py,INFERRED,mapped,-,-,-
Ride Completion & Payments,Wallet settlement,S-pay-02,"As a rider, I can pay with wallet balance; insufficient balance is rejected cleanly",happy,POST /wallets/import/validate,backend/routes/admin/wallet_import.py:164,backend/tests/test_wallet_import_service.py,INFERRED,mapped,-,-,-
Ride Completion & Payments,Wallet settlement,S-pay-02,"As a rider, I can pay with wallet balance; insufficient balance is rejected cleanly",happy,POST /wallets/import/commit,backend/routes/admin/wallet_import.py:182,backend/tests/test_wallet_import_service.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Unmapped endpoint,ORPHAN,-,happy,GET /appeals,backend/routes/drivers/appeals.py:43,backend/tests/test_admin_driver_appeals.py,INFERRED,orphan,-,-,-
Admin Dashboard & Operations,Unmapped endpoint,ORPHAN,-,happy,POST /appeals,backend/routes/drivers/appeals.py:50,backend/tests/test_admin_driver_appeals.py,INFERRED,orphan,-,-,-
"Safety, Trust & Fraud",License/ID/background checks,S-safety-03,"As a driver, my license and CRC/VSC are verified before I can drive",happy,GET /crc-consent,backend/routes/drivers/crc_consent.py:30,backend/tests/test_driver_crc_consent.py,INFERRED,mapped,-,-,-
"Safety, Trust & Fraud",License/ID/background checks,S-safety-03,"As a driver, my license and CRC/VSC are verified before I can drive",happy,POST /crc-consent,backend/routes/drivers/crc_consent.py:49,backend/tests/test_driver_crc_consent.py,INFERRED,mapped,-,-,-
Driver Earnings & Payouts,Earnings calculation,S-earn-01,"As a driver, I see accurate per-trip and period earnings (100% of fare)",happy,GET /balance,backend/routes/drivers/earnings.py:47,backend/tests/test_reconcile_legacy_driver_earnings.py,INFERRED,mapped,MONEY-001;MONEY-005;RECURRENCE-001;RECURRENCE-003,-,-
